BACH1,MAFK
BACH1,NANOG
BACH1,NFE2L2
BACH1,PATZ1
BACH1,POU5F1
BACH1,SIN3A
BACH1,SMAD2
BACH1,SOX2
BACH1,TCF4
BACH1,TP53
BACH1,ATF2
BACH1,BATF3
BACH1,CREB5
BACH1,DDIT3
BACH1,MAFB
BACH1,MLX
BACH1,SMAD3
BRCA1,AHR
BRCA1,AR
BRCA1,ARNT
BRCA1,ATF1
BRCA1,BCL2
BRCA1,BPTF
BRCA1,CBX5
BRCA1,CDC5L
BRCA1,CEBPB
BRCA1,CENPB
BRCA1,CREB1
BRCA1,CREB5
BRCA1,CTCFL
BRCA1,E2F1
BRCA1,E2F4
BRCA1,EGR1
BRCA1,ELK4
BRCA1,ETS1
BRCA1,ETV5
BRCA1,ETV6
BRCA1,FLI1
BRCA1,FOSL2
BRCA1,GATA3
BRCA1,HDAC2
BRCA1,HIF1A
BRCA1,HMBOX1
BRCA1,JUN
BRCA1,JUNB
BRCA1,MYC
BRCA1,NFE2L2
BRCA1,NFIC
BRCA1,NFYA
BRCA1,PAX2
BRCA1,PGR
BRCA1,POU2F1
BRCA1,RAD21
BRCA1,RUNX1
BRCA1,SMAD3
BRCA1,SOX30
BRCA1,SP1
BRCA1,STAT1
BRCA1,STAT5A
BRCA1,TFAP2A
BRCA1,TFAP2C
BRCA1,TP53
BRCA1,TP63
BRCA1,TP73
BRCA1,TRIM28
BRCA1,USF2
BRCA1,ZBTB14
BRCA1,ESR2
BRCA1,FOXO3
BRCA1,GFI1B
BRCA1,HLTF
BRCA1,JUND
BRCA1,MYCN
BRCA1,TFAP4
BRCA1,VDR
BRCA1,ZNF423
CREB1,ARNT
CREB1,ATF1
CREB1,ATF6
CREB1,CCDC6
CREB1,CEBPB
CREB1,CREM
CREB1,HDAC2
CREB1,HMGA1
CREB1,HOXD13
CREB1,JUN
CREB1,JUND
CREB1,NFATC2
CREB1,NFIA
CREB1,NFIC
CREB1,NFIL3
CREB1,NFIX
CREB1,NFYA
CREB1,NFYB
CREB1,NR3C1
CREB1,NR5A2
CREB1,PBX2
CREB1,POU2F1
CREB1,RFX3
CREB1,RFX5
CREB1,SREBF2
CREB1,STAT3
CREB1,TOX4
CREB1,TP53
CREB1,ZNF35
CREB1,ATF2
CREB1,ATF7
CREB1,ESR2
CREB1,FOXA1
CREB1,FOXC1
CREB1,FOXC2
CREB1,GLI2
CREB1,HIF1A
CREB1,HNF1B
CREB1,MEIS1
CREB1,MYOD1
CREB1,NFATC1
CREB1,THRA
CREB1,YY1
ERG,AR
ERG,CDC5L
ERG,JUN
ERG,ETS2
LMO2,ARID5A
LMO2,ARNT2
LMO2,GATA1
LMO2,GATA2
LMO2,IKZF1
LMO2,IKZF3
LMO2,ISL1
LMO2,ISL2
LMO2,PAX9
LMO2,REL
LMO2,SOX5
LMO2,STAT1
LMO2,STAT3
LMO2,TAL1
LMO2,CDC5L
LMO2,CDX4
LMO2,DDIT3
LMO2,DMRT3
LMO2,GATA3
LMO2,GMEB2
LMO2,LYL1
LMO2,NHLH1
LMO2,PATZ1
LMO2,PBX4
LMO2,SMAD2
LMO2,SP1
LMO2,TAL2
LMO2,TBX2
LMO2,ZNF410
MYC,ARID3B
MYC,ARNT
MYC,ATF3
MYC,BBX
MYC,CDC5L
MYC,CEBPA
MYC,CEBPB
MYC,CHD2
MYC,E2F6
MYC,ELF1
MYC,ELF2
MYC,ETV3
MYC,FOSL1
MYC,FOXK2
MYC,FOXM1
MYC,FOXO3
MYC,FOXP1
MYC,GABPA
MYC,GLI1
MYC,HBP1
MYC,HDAC2
MYC,HIF1A
MYC,HLTF
MYC,HMGA1
MYC,LIN54
MYC,MAX
MYC,MGA
MYC,MNT
MYC,MYBL2
MYC,MYCN
MYC,NFE2L1
MYC,NFE2L2
MYC,NFKB2
MYC,NR1H3
MYC,NR2C1
MYC,POU5F1
MYC,RAD21
MYC,RBPJ
MYC,RUNX1
MYC,SIN3A
MYC,SMAD2
MYC,SMAD3
MYC,SP1
MYC,STAT1
MYC,STAT3
MYC,TCF12
MYC,TEAD2
MYC,TFAP2A
MYC,TFAP2C
MYC,TOX4
MYC,TP53
MYC,TP73
MYC,TRIM28
MYC,VDR
MYC,ZNF281
MYC,BCL2
MYC,ELF3
MYC,FOXO6
MYC,GLIS1
MYC,GLIS2
MYC,JUN
MYC,NFIC
MYC,NFYB
MYC,PTEN
MYC,SOX3
MYC,SOX4
MYC,TCF4
MYC,WT1
MYC,YY1
NFKB1,CDX2
NFKB1,ELF3
NFKB1,HDAC2
NFKB1,IRF2
NFKB1,IRF8
NFKB1,IRF9
NFKB1,KLF5
NFKB1,LYL1
NFKB1,NFKB2
NFKB1,NR4A1
NFKB1,PPARG
NFKB1,REL
NFKB1,RXRA
NFKB1,SP1
NFKB1,STAT3
NFKB1,STAT5A
NFKB1,TEAD4
